DistanceKm,DurationMin,Weight,Volume,CarType,FinalPrice
196,415,4304,21,Medium van,8295
69,132,9753,25,Medium van,8949
86,157,7389,42,Dump truck,11512
129,240,8773,58,Small van,10114
151,294,1404,34,Refrigerator,9644
160,320,449,49,Furniture van,7713
33,65,8811,57,Isothermal van,8873
182,266,7082,59,Small van,9552
155,244,396,32,Isothermal van,9147
151,308,2569,12,Small van,5659
11,15,157,27,Refrigerator,2939
191,256,4252,30,Furniture van,10871
56,119,9391,21,Medium van,7539
102,221,3029,56,Refrigerator,10065
190,325,379,29,Furniture van,7955
185,347,1379,17,Refrigerator,11416
41,89,2275,29,Refrigerator,5620
175,278,7096,34,Dump truck,17136
33,70,774,3,Furniture van,2632
170,260,3809,45,Tented truck,13862
171,344,4873,37,Furniture van,9407
17,31,2983,17,Isothermal van,3827
122,250,5711,7,Medium van,8480
88,147,275,43,Tented truck,7310
27,36,7605,12,Furniture van,5611
70,145,3116,45,Small van,4285
163,285,8841,51,Isothermal van,14486
1,2,8672,36,Small van,5200
142,295,378,53,Medium van,5797
1,1,6774,59,Tented truck,7940
91,193,4442,13,Dump truck,11497
5,6,9576,51,Medium van,7916
154,223,4065,45,Medium van,9252
24,47,5224,18,Furniture van,5507
84,183,6483,22,Small van,7151
13,21,8519,19,Medium van,5647
104,198,4404,6,Dump truck,11719
130,269,9941,12,Refrigerator,14323
145,227,1528,57,Furniture van,8819
32,59,31,50,Isothermal van,3692
96,179,570,48,Tented truck,9179
100,156,1346,15,Tented truck,8867
25,43,5440,48,Refrigerator,6613
56,74,234,49,Isothermal van,4968
48,64,5781,54,Medium van,5820
172,218,4508,55,Dump truck,17852
37,58,6300,7,Dump truck,6922
32,68,9441,39,Refrigerator,8813
141,270,5611,34,Small van,7229
36,44,1894,27,Medium van,2954
58,113,3544,23,Refrigerator,6165
72,129,8509,16,Dump truck,12914
25,39,6037,28,Small van,4893
48,74,7670,13,Isothermal van,6308
181,231,6602,34,Small van,7896
46,86,7272,14,Dump truck,9110
176,242,5826,12,Furniture van,8930
78,146,9141,3,Tented truck,10847
145,296,7501,5,Furniture van,9967
97,202,6251,54,Isothermal van,9278
11,22,591,2,Refrigerator,2314
161,272,9206,48,Small van,10634
44,88,4268,46,Medium van,5402
103,168,3386,37,Isothermal van,8118
177,296,9924,1,Dump truck,18708
145,233,7279,52,Dump truck,19215
69,92,4638,9,Dump truck,8250
175,229,7191,25,Small van,7669
133,291,3996,60,Dump truck,13978
147,195,137,31,Small van,4081
61,96,3282,42,Furniture van,5920
59,79,2955,45,Dump truck,8502
109,229,3911,57,Medium van,8659
27,49,3334,36,Dump truck,6587
18,28,9492,38,Isothermal van,7758
187,286,5151,6,Dump truck,15476
114,167,7543,59,Tented truck,12780
60,93,1131,25,Isothermal van,4920
77,153,3052,9,Dump truck,7761
36,46,6903,32,Dump truck,9231
142,300,2610,44,Medium van,7472
159,247,4339,22,Refrigerator,10801
20,26,711,28,Dump truck,4951
10,16,958,3,Isothermal van,1727
137,168,8957,2,Small van,8944
18,30,8795,19,Small van,5773
145,201,5763,42,Isothermal van,11399
52,77,918,45,Refrigerator,5755
31,51,8909,55,Furniture van,9398
52,85,7477,29,Refrigerator,8199
30,37,8128,29,Isothermal van,8252
59,122,1963,34,Small van,3449
74,129,1525,58,Medium van,4900
107,229,392,59,Tented truck,10109
50,96,7338,24,Refrigerator,9548
58,123,8532,16,Dump truck,11213
82,171,9169,15,Tented truck,12961
92,136,9470,28,Furniture van,10533
132,207,3614,49,Furniture van,8098
78,116,6179,23,Furniture van,6475
117,156,6946,52,Furniture van,9363
98,153,8108,56,Isothermal van,12049
112,188,2879,48,Medium van,7071
131,248,8432,19,Isothermal van,12668
141,249,3315,12,Refrigerator,10026
88,187,9077,29,Small van,7272
176,351,4490,8,Furniture van,9101
121,150,5988,27,Isothermal van,8546
101,131,1465,53,Refrigerator,8902
42,72,7944,15,Small van,5255
84,140,6577,27,Refrigerator,9157
12,21,8302,44,Tented truck,8906
18,27,8092,57,Dump truck,8365
33,72,3648,50,Small van,4385
165,280,1237,10,Dump truck,12436
146,177,8670,2,Medium van,9886
40,52,8167,27,Dump truck,9193
59,78,1215,35,Furniture van,4427
150,302,4520,57,Isothermal van,11503
158,344,4409,12,Dump truck,15498
66,111,8243,24,Dump truck,12156
7,11,5189,32,Refrigerator,5205
105,129,4675,31,Small van,6030
73,123,5078,51,Tented truck,8896
10,14,3587,60,Isothermal van,5384
104,210,3042,52,Furniture van,8716
197,311,314,36,Dump truck,15054
74,144,7489,46,Furniture van,9124
155,197,6305,58,Dump truck,16236
17,21,769,16,Isothermal van,2276
187,330,6670,35,Tented truck,17487
160,343,9292,20,Isothermal van,11360
124,186,362,42,Refrigerator,10093
49,83,441,15,Dump truck,6676
129,231,8196,52,Refrigerator,15314
2,3,2696,25,Isothermal van,3481
55,117,2988,35,Medium van,5471
87,170,2087,48,Isothermal van,7242
88,177,3080,40,Small van,4931
129,274,3426,42,Dump truck,13532
1,1,779,51,Isothermal van,2757
128,220,9658,25,Medium van,9487
147,313,8903,49,Refrigerator,15068
148,298,9768,20,Dump truck,20105
150,184,6059,28,Furniture van,9292
151,200,1261,45,Tented truck,12668
193,288,4146,41,Tented truck,18682
196,279,4176,39,Refrigerator,13508
7,13,9504,19,Medium van,6305
98,161,6165,44,Dump truck,12676
154,285,6748,22,Isothermal van,12134
70,138,6602,22,Small van,6738
200,276,7748,51,Isothermal van,14733
29,40,7967,35,Furniture van,7289
194,380,9375,3,Tented truck,20436
46,88,7135,25,Medium van,5858
100,180,6419,52,Isothermal van,9040
10,19,359,29,Small van,1754
70,132,987,22,Dump truck,7564
197,345,929,47,Dump truck,17604
32,69,9246,46,Small van,6491
166,211,7210,52,Tented truck,18452
3,4,9806,30,Medium van,5980
121,199,1721,32,Small van,5011
69,100,5160,26,Isothermal van,7963
35,58,8675,52,Dump truck,10872
51,71,9910,56,Furniture van,8158
169,346,9937,2,Tented truck,15024
16,29,1028,38,Isothermal van,3025
154,304,7903,1,Isothermal van,12299
127,245,2420,50,Small van,6238
137,199,981,55,Medium van,6270
121,248,246,13,Small van,3346
26,33,7868,22,Dump truck,7325
143,299,3826,39,Isothermal van,10852
155,325,5485,29,Refrigerator,13772
189,376,1205,35,Isothermal van,10479
152,252,8390,17,Furniture van,11401
182,396,3379,19,Medium van,8189
180,236,8688,45,Medium van,11062
67,102,4208,8,Furniture van,6302
180,389,3199,55,Medium van,10254
189,371,7513,7,Refrigerator,14395
13,19,3988,35,Medium van,4450
144,257,326,56,Small van,5263
56,67,7783,34,Furniture van,6988
97,134,9413,55,Medium van,11337
161,345,3718,5,Refrigerator,12221
35,63,1447,38,Furniture van,3679
55,100,1372,36,Furniture van,5004
147,231,9182,1,Medium van,10417
140,278,7553,54,Tented truck,15905
136,165,9949,2,Tented truck,13082
97,138,2409,31,Medium van,6278
10,16,8334,39,Small van,6720
134,241,9247,49,Tented truck,15678
134,233,5233,54,Dump truck,16798
17,33,1451,42,Small van,2841
189,235,1395,32,Tented truck,14076
45,68,906,59,Isothermal van,5227
57,82,5660,10,Medium van,4864
186,302,5588,35,Small van,9464
189,351,5881,7,Dump truck,19546
130,173,3396,56,Medium van,7363
14,27,7967,11,Refrigerator,7234
2,3,3323,43,Isothermal van,3652
178,334,2294,43,Medium van,8887
86,128,5454,25,Isothermal van,9043
133,267,3125,20,Tented truck,13709
6,8,1753,17,Isothermal van,2299
12,18,2576,52,Furniture van,4386
161,222,7293,46,Tented truck,18909
148,179,3936,45,Isothermal van,9879
139,219,5912,36,Furniture van,8995
179,256,3689,28,Medium van,7953
134,190,1536,13,Dump truck,11007
118,226,103,6,Dump truck,11414
9,11,9038,35,Isothermal van,7019
46,92,6027,41,Small van,6452
56,103,6591,18,Furniture van,7363
46,98,7389,2,Furniture van,6866
21,38,3841,40,Isothermal van,5334
194,281,5765,23,Furniture van,9612
180,340,7398,23,Small van,10260
110,204,8280,42,Isothermal van,10243
180,234,6494,37,Dump truck,20237
66,83,4412,30,Tented truck,9500
73,113,4657,13,Tented truck,9042
188,295,5443,44,Dump truck,16422
54,91,7853,30,Furniture van,7634
146,278,5790,58,Isothermal van,12363
188,347,3094,27,Dump truck,16035
65,90,3469,1,Isothermal van,5180
138,209,5342,26,Isothermal van,9156
191,363,6875,60,Small van,9555
57,103,8284,8,Tented truck,8327
200,287,3953,18,Tented truck,17989
56,113,9164,30,Isothermal van,9562
71,139,9314,2,Small van,6485
178,252,4474,32,Tented truck,15150
197,371,488,11,Small van,6048
175,215,7943,48,Tented truck,17665
86,127,1977,3,Dump truck,8791
91,151,3069,43,Small van,4828
200,358,4007,39,Refrigerator,13123
160,319,9400,1,Small van,9302
162,217,5349,49,Tented truck,16659
176,252,319,54,Furniture van,8668
76,140,5921,25,Furniture van,6372
33,41,2193,17,Furniture van,3724
80,134,6014,27,Dump truck,11425
41,69,4999,34,Medium van,5401
12,23,4818,29,Small van,4387
107,229,2810,37,Small van,4983
85,151,3914,34,Furniture van,6568
123,253,3208,9,Furniture van,6473
111,176,45,60,Furniture van,6187
67,142,6526,35,Tented truck,10406
173,314,2950,58,Dump truck,16384
163,249,1651,36,Refrigerator,11562
78,106,6597,35,Isothermal van,8662
45,89,5529,20,Isothermal van,6657
117,161,4506,5,Medium van,7024
168,205,36,44,Refrigerator,10131
90,166,5361,56,Dump truck,12962
194,401,1449,6,Refrigerator,10818
184,368,6161,9,Small van,6983
109,234,7760,10,Isothermal van,10225
136,285,7171,12,Dump truck,16259
171,219,7983,6,Furniture van,9771
160,250,8723,12,Isothermal van,12766
58,92,4770,35,Refrigerator,8706
89,163,3359,59,Dump truck,10725
85,126,9141,32,Dump truck,14864
154,284,8495,29,Tented truck,17209
90,153,2148,26,Isothermal van,6267
10,14,7469,30,Isothermal van,6388
20,32,7273,10,Small van,5169
166,266,6850,36,Furniture van,11073
163,316,8621,36,Tented truck,17822
114,155,6683,28,Refrigerator,10341
125,203,710,10,Small van,3786
46,84,3734,29,Dump truck,6786
103,226,3568,39,Small van,6276
78,128,8080,6,Isothermal van,7531
148,323,6949,28,Furniture van,10279
81,149,844,6,Dump truck,6889
63,116,8983,30,Refrigerator,11035
62,99,5334,57,Medium van,6938
168,280,655,47,Small van,5432
147,262,9217,44,Isothermal van,14891
149,248,8006,16,Medium van,9207
139,223,1258,19,Refrigerator,10218
10,18,415,22,Tented truck,2786
160,196,6529,54,Medium van,9574
122,194,4457,10,Dump truck,11359
9,11,4168,49,Isothermal van,5323
175,316,1402,32,Furniture van,8400
44,93,9303,43,Dump truck,11427
7,11,6680,58,Tented truck,8137
58,124,3100,37,Furniture van,5798
173,362,5480,15,Tented truck,13976
52,94,9946,12,Tented truck,11507
54,90,8647,22,Tented truck,9910
192,384,7888,39,Small van,10473
97,176,5809,58,Tented truck,12699
40,61,5871,31,Isothermal van,6255
152,202,9783,34,Tented truck,17679
12,20,6365,24,Small van,4033
158,338,7638,27,Dump truck,16944
34,59,898,19,Isothermal van,3585
65,112,2786,56,Tented truck,9983
108,222,6768,2,Medium van,7309
118,161,3732,8,Refrigerator,8052
158,320,5911,8,Small van,6329
80,165,9097,47,Medium van,10211
176,351,3871,31,Refrigerator,11589
86,133,2869,40,Isothermal van,8142
178,235,9612,26,Refrigerator,17969
134,233,1945,28,Medium van,6583
23,32,8647,40,Tented truck,9056
43,66,4599,13,Small van,3920
56,72,8950,6,Isothermal van,9103
87,123,9089,57,Isothermal van,12093
149,307,9691,36,Furniture van,10976
133,237,8878,33,Furniture van,10479
181,359,4418,22,Isothermal van,9798
198,253,8071,13,Small van,10199
101,215,1483,37,Refrigerator,8754
4,5,8904,1,Medium van,4734
193,333,6262,35,Dump truck,16879
74,152,8694,37,Furniture van,10046
115,147,9969,41,Tented truck,15942
69,126,3468,38,Isothermal van,6119
64,140,3260,44,Isothermal van,6482
177,307,8420,53,Medium van,13264
19,25,8153,27,Isothermal van,6427
186,294,2358,46,Medium van,8229
137,286,3118,33,Isothermal van,8486
62,109,2970,3,Refrigerator,6233
151,275,1478,11,Furniture van,7732
111,162,6914,37,Dump truck,14240
56,109,363,44,Refrigerator,6403
127,187,2865,12,Small van,5313
10,16,2810,28,Isothermal van,3279
156,307,2340,48,Isothermal van,11330
78,138,6577,46,Isothermal van,7878
42,83,9916,24,Tented truck,9943
191,328,8309,40,Isothermal van,12654
2,2,1212,16,Small van,1691
49,71,406,32,Isothermal van,4455
151,288,3751,40,Furniture van,9906
114,238,8045,9,Furniture van,9896
41,86,8027,39,Dump truck,10450
181,351,5015,9,Furniture van,9279
11,14,7467,36,Refrigerator,7286
14,26,2612,25,Medium van,3115
177,385,2792,52,Medium van,7835
58,104,3801,16,Medium van,4663
53,100,2731,48,Dump truck,9328
100,205,6696,34,Medium van,8519
32,45,2183,17,Tented truck,4900
131,228,7251,37,Medium van,8497
99,126,3996,49,Dump truck,12707
89,157,8314,18,Tented truck,13566
56,104,7251,1,Dump truck,8739
108,224,2192,29,Furniture van,6625
55,89,7808,2,Tented truck,8401
43,88,6760,40,Refrigerator,9154
160,344,6265,11,Medium van,8765
121,168,1252,47,Tented truck,10359
90,162,6067,45,Isothermal van,9336
153,192,2009,48,Refrigerator,12775
177,363,3449,12,Dump truck,13984
194,381,6507,54,Small van,10055
114,222,5316,20,Dump truck,14246
110,181,2667,4,Small van,3765
178,261,7945,33,Isothermal van,13256
30,48,7760,36,Tented truck,7474
184,311,4144,10,Tented truck,17477
96,139,9774,60,Furniture van,10536
176,347,5149,59,Dump truck,15894
43,53,1548,47,Small van,3180
29,53,8970,34,Furniture van,7457
18,26,2157,56,Medium van,4191
76,106,886,34,Tented truck,7818
71,136,7226,59,Refrigerator,10381
137,291,9702,26,Refrigerator,15532
163,280,1865,54,Tented truck,15229
117,151,2987,44,Tented truck,10344
182,245,1221,37,Isothermal van,10824
132,168,1224,46,Small van,5550
48,65,5101,18,Isothermal van,6571
88,188,8592,45,Tented truck,12318
64,128,3088,7,Small van,3231
43,77,9814,20,Refrigerator,10312
109,174,4954,8,Isothermal van,7020
50,86,1609,53,Furniture van,5693
28,52,9616,57,Tented truck,9952
32,66,2420,28,Refrigerator,4491
168,306,8100,17,Isothermal van,11196
155,312,2506,55,Dump truck,15077
132,235,1249,49,Dump truck,14657
133,287,8271,44,Furniture van,10732
190,397,6652,40,Dump truck,17355
72,128,2653,22,Refrigerator,7909
105,197,5249,26,Dump truck,13556
100,157,8292,35,Isothermal van,11148
7,13,2874,31,Small van,2798
147,258,3748,46,Dump truck,14589
182,354,5367,4,Medium van,9617
80,160,7121,51,Dump truck,12714
188,279,32,29,Furniture van,7657
7,8,782,57,Refrigerator,3614
89,182,1331,35,Isothermal van,6570
177,217,2471,52,Dump truck,15018
4,6,254,17,Dump truck,3066
4,6,3468,52,Tented truck,5497
61,104,8183,14,Small van,5862
22,38,9078,24,Isothermal van,7805
188,322,5572,15,Small van,6829
199,367,2637,60,Dump truck,17561
64,106,1972,57,Small van,4934
178,261,1375,55,Isothermal van,11153
128,260,4983,48,Dump truck,13330
4,6,4128,51,Medium van,4941
142,260,1748,60,Isothermal van,8371
196,245,7294,23,Refrigerator,17799
98,192,4156,22,Medium van,7075
55,86,3218,58,Isothermal van,6077
127,227,8610,8,Isothermal van,9704
89,186,4850,26,Refrigerator,8080
194,421,4148,14,Medium van,8304
38,68,4891,34,Medium van,5148
153,280,2427,42,Furniture van,7922
167,290,1072,47,Small van,5554
175,363,9778,19,Small van,9351
125,183,6857,39,Furniture van,10353
95,151,7981,3,Isothermal van,9718
184,379,5949,43,Refrigerator,16673
139,286,821,2,Medium van,4980
143,262,2965,2,Isothermal van,9539
126,209,7790,40,Furniture van,10664
88,118,5256,27,Refrigerator,8283
81,101,3026,60,Small van,6163
185,322,8069,26,Isothermal van,14985
182,388,6964,20,Dump truck,16187
109,196,1388,34,Dump truck,9486
27,35,7457,9,Medium van,5377
94,174,7056,14,Dump truck,14009
134,171,8800,2,Dump truck,16094
190,319,5124,54,Furniture van,10824
149,311,1307,46,Refrigerator,12430
29,36,325,47,Tented truck,4939
135,191,7190,12,Isothermal van,9386
191,408,6120,5,Furniture van,9502
142,195,3522,30,Small van,6497
94,164,1319,6,Tented truck,8024
119,201,8426,39,Isothermal van,12261
103,216,7683,45,Furniture van,9263
76,96,4873,58,Refrigerator,8758
55,67,1557,31,Dump truck,7261
10,14,9406,5,Tented truck,6681
41,61,5360,36,Small van,4609
56,120,6565,6,Medium van,5274
58,71,4555,55,Small van,6250
118,257,132,38,Tented truck,10582
10,18,8720,53,Small van,7261
34,62,6698,58,Refrigerator,7400
141,220,8318,25,Isothermal van,11364
9,16,9979,45,Furniture van,7716
60,103,3118,17,Medium van,4542
136,191,4865,42,Medium van,9133
178,338,618,6,Dump truck,14399
48,78,170,5,Small van,1751
129,210,6477,46,Dump truck,13910
116,213,6197,17,Furniture van,8108
122,236,1636,52,Dump truck,14036
34,57,641,47,Isothermal van,3994
117,177,1650,29,Furniture van,7015
105,163,1757,12,Small van,4026
90,185,1133,21,Refrigerator,7848
145,209,4219,58,Dump truck,17171
166,272,3913,26,Medium van,7654
199,376,6576,13,Furniture van,11542
138,276,3336,17,Small van,5145
9,13,4442,53,Small van,4462
86,175,6430,6,Dump truck,10322
138,242,6198,7,Tented truck,15018
45,57,3071,22,Isothermal van,5453
118,178,4904,56,Furniture van,8474
189,409,1625,52,Medium van,8739
48,104,9045,37,Small van,7558
124,271,5643,37,Dump truck,14482
98,120,2986,7,Isothermal van,5917
44,67,3453,46,Isothermal van,5634
140,182,196,37,Furniture van,7349
140,250,2107,44,Dump truck,11898
42,63,3160,12,Small van,3417
185,384,4979,38,Dump truck,16146
49,74,5726,1,Furniture van,6039
179,281,861,4,Medium van,7008
119,246,4437,13,Medium van,7532
62,133,2050,32,Dump truck,9274
53,79,6429,16,Dump truck,9909
17,25,6546,58,Medium van,6562
106,187,3937,31,Medium van,7187
120,217,5281,16,Refrigerator,11286
110,220,8049,48,Medium van,10094
24,44,898,38,Isothermal van,3287
193,424,8779,54,Dump truck,20770
197,300,627,29,Dump truck,18436
93,124,4842,39,Isothermal van,9165
128,161,3126,13,Refrigerator,10722
192,363,2260,44,Isothermal van,11388
183,289,3262,9,Medium van,7086
111,236,9003,20,Small van,8614
37,64,8503,46,Small van,7572
67,137,3684,6,Refrigerator,6537
8,11,9293,35,Tented truck,7097
140,294,2018,48,Tented truck,11322
79,117,367,27,Furniture van,4375
101,219,942,37,Furniture van,5277
118,214,5529,58,Tented truck,12222
83,108,9752,56,Medium van,8964
72,122,4641,47,Dump truck,9421
128,162,5419,19,Medium van,8445
153,205,6958,54,Dump truck,16084
75,153,1788,29,Furniture van,4819
177,286,5326,4,Small van,6372
15,19,3980,29,Isothermal van,4056
49,75,5182,24,Dump truck,9106
83,110,5144,11,Refrigerator,7565
187,274,4136,17,Dump truck,16492
177,292,2925,25,Refrigerator,13652
65,115,6098,44,Dump truck,11977
4,8,3469,53,Dump truck,6378
117,182,3881,31,Refrigerator,9869
138,183,2613,34,Refrigerator,11702
63,95,6163,42,Dump truck,9260
43,57,1467,59,Tented truck,6019
107,156,4018,12,Medium van,6726
162,261,7218,3,Furniture van,9997
119,186,2758,14,Medium van,6042
49,86,9774,31,Furniture van,7390
1,1,9454,20,Refrigerator,6085
93,133,4095,53,Refrigerator,8657
148,212,1259,52,Small van,5260
146,186,4599,50,Isothermal van,9959
169,306,9939,27,Isothermal van,12878
155,338,3821,42,Furniture van,9341
170,299,1781,29,Medium van,6728
17,26,8672,55,Refrigerator,7987
76,140,2678,19,Dump truck,10034
46,85,4931,25,Isothermal van,5533
132,181,3883,57,Furniture van,9671
200,428,3386,52,Tented truck,19563
52,64,254,6,Dump truck,6060
185,232,8691,40,Tented truck,21207
193,265,4691,11,Furniture van,11457
184,354,9380,53,Isothermal van,16594
170,344,4503,36,Tented truck,16616
175,344,1777,26,Tented truck,14756
80,96,7051,23,Isothermal van,9291
32,58,6873,32,Medium van,5705
179,248,9587,30,Isothermal van,13506
167,262,4138,1,Refrigerator,12595
134,250,1997,15,Refrigerator,10970
182,360,5675,18,Small van,7222
74,97,8720,17,Refrigerator,11351
31,46,9498,13,Medium van,6540
67,132,5607,5,Medium van,5467
19,34,9012,51,Isothermal van,8495
7,12,2532,30,Medium van,3429
70,127,9552,23,Tented truck,11871
190,349,2825,8,Isothermal van,9121
169,250,2672,19,Tented truck,12055
87,153,8126,12,Small van,7890
18,28,1993,1,Furniture van,2585
171,332,4665,48,Medium van,10393
65,142,1188,4,Small van,2655
51,111,8154,14,Furniture van,8103
181,275,1097,20,Furniture van,7618
128,241,1928,47,Refrigerator,11271
105,146,3812,36,Medium van,6993
128,206,7646,10,Small van,7356
37,50,2725,25,Medium van,3659
193,351,6238,31,Tented truck,15550
69,120,217,27,Tented truck,7223
135,207,4678,37,Isothermal van,9385
119,227,3665,56,Small van,7645
